ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-11-11,35981.30764906922,26321.539476199305,35109.49237041713,35981.30764906922,35981.30764906922,-5276.831536570348,-5276.831536570348,-5276.831536570348,-3959.3556555558016,-3959.3556555558016,-3959.3556555558016,-1317.4758810145465,-1317.4758810145465,-1317.4758810145465,0.0,0.0,0.0,30704.47611249887
2014-11-12,35981.47716838892,26066.704822746644,34383.54000896209,35981.47716838892,35981.47716838892,-5684.781855712785,-5684.781855712785,-5684.781855712785,-4277.10357894997,-4277.10357894997,-4277.10357894997,-1407.6782767628147,-1407.6782767628147,-1407.6782767628147,0.0,0.0,0.0,30296.695312676136
2014-11-13,35981.64668770862,26097.985236058918,34758.570203976364,35981.64668770862,35981.64668770862,-5629.342641807947,-5629.342641807947,-5629.342641807947,-4130.420461290088,-4130.420461290088,-4130.420461290088,-1498.9221805178593,-1498.9221805178593,-1498.9221805178593,0.0,0.0,0.0,30352.304045900673
2014-11-14,35981.81620702833,30016.924098722757,38638.74879496476,35981.81620702833,35981.81620702833,-1711.1650379418875,-1711.1650379418875,-1711.1650379418875,-121.38056120755357,-121.38056120755357,-121.38056120755357,-1589.784476734334,-1589.784476734334,-1589.784476734334,0.0,0.0,0.0,34270.65116908644
2014-11-15,35981.98572634803,36972.35264871613,45681.48263163864,35981.98572634803,35981.98572634803,5480.458350119982,5480.458350119982,5480.458350119982,7159.29441048469,7159.29441048469,7159.29441048469,-1678.836060364708,-1678.836060364708,-1678.836060364708,0.0,0.0,0.0,41462.44407646801
2014-11-16,35982.15524566773,36417.56254168915,45383.6536131694,35982.15524566773,35982.15524566773,4988.577562940461,4988.577562940461,4988.577562940461,6753.2631460784005,6753.2631460784005,6753.2631460784005,-1764.6855831379398,-1764.6855831379398,-1764.6855831379398,0.0,0.0,0.0,40970.73280860819
2014-11-17,35982.32476498743,28145.010745395037,36967.044846561825,35982.32476498743,35982.32476498743,-3270.31913029204,-3270.31913029204,-3270.31913029204,-1424.2972995570346,-1424.2972995570346,-1424.2972995570346,-1846.0218307350053,-1846.0218307350053,-1846.0218307350053,0.0,0.0,0.0,32712.005634695393
2014-11-18,35982.49428430713,26011.820437817383,34625.23995693438,35982.49428430713,35982.49428430713,-5881.009111916329,-5881.009111916329,-5881.009111916329,-3959.3556555560226,-3959.3556555560226,-3959.3556555560226,-1921.653456360307,-1921.653456360307,-1921.653456360307,0.0,0.0,0.0,30101.485172390803
2014-11-19,35982.663803626834,25316.812669495903,34004.88667030933,35982.663803626834,35982.663803626834,-6267.64845964439,-6267.64845964439,-6267.64845964439,-4277.103578947929,-4277.103578947929,-4277.103578947929,-1990.54488069646,-1990.54488069646,-1990.54488069646,0.0,0.0,0.0,29715.015343982443
2014-11-20,35982.83332294654,25515.82637517357,34076.82794748165,35982.83332294654,35982.83332294654,-6182.267748980914,-6182.267748980914,-6182.267748980914,-4130.420461289977,-4130.420461289977,-4130.420461289977,-2051.8472876909364,-2051.8472876909364,-2051.8472876909364,0.0,0.0,0.0,29800.56557396563
2014-11-21,35983.00284226624,29344.71354126741,38034.84103541846,35983.00284226624,35983.00284226624,-2226.304357634149,-2226.304357634149,-2226.304357634149,-121.38056120406415,-121.38056120406415,-121.38056120406415,-2104.923796430085,-2104.923796430085,-2104.923796430085,0.0,0.0,0.0,33756.69848463209
2014-11-22,35986.34124102006,36659.386171010636,45831.243470977926,35986.34124102006,35986.34124102006,5009.926343528316,5009.926343528316,5009.926343528316,7159.294410475493,7159.294410475493,7159.294410475493,-2149.3680669471782,-2149.3680669471782,-2149.3680669471782,0.0,0.0,0.0,40996.267584548375
2014-11-23,35989.67963977389,36088.25979670005,45193.98522910807,35989.67963977389,35989.67963977389,4568.247349232542,4568.247349232542,4568.247349232542,6753.263146072537,6753.263146072537,6753.263146072537,-2185.015796839996,-2185.015796839996,-2185.015796839996,0.0,0.0,0.0,40557.92698900643
2014-11-24,35993.018038527705,27998.549820051812,36707.31544766384,35993.018038527705,35993.018038527705,-3636.246079653958,-3636.246079653958,-3636.246079653958,-1424.297299548624,-1424.297299548624,-1424.297299548624,-2211.9487801053338,-2211.9487801053338,-2211.9487801053338,0.0,0.0,0.0,32356.771958873745
2014-11-25,35996.35643728153,25160.164156040308,34211.365709889724,35996.35643728153,35996.35643728153,-6189.847078794906,-6189.847078794906,-6189.847078794906,-3959.355655555861,-3959.355655555861,-3959.355655555861,-2230.491423239045,-2230.491423239045,-2230.491423239045,0.0,0.0,0.0,29806.509358486626
2014-11-26,35999.694836035356,25481.055881461725,33738.014066953,35999.694836035356,35999.694836035356,-6518.303418699209,-6518.303418699209,-6518.303418699209,-4277.103578949197,-4277.103578949197,-4277.103578949197,-2241.199839750012,-2241.199839750012,-2241.199839750012,0.0,0.0,0.0,29481.391417336148
2014-11-27,36003.03323478918,25478.63289218217,34347.78284934874,36003.03323478918,36003.03323478918,-6375.264327403038,-6375.264327403038,-6375.264327403038,-4130.420461289865,-4130.420461289865,-4130.420461289865,-2244.8438661131727,-2244.8438661131727,-2244.8438661131727,0.0,0.0,0.0,29627.768907386144
2014-11-28,36006.371633543,29247.456795046957,38206.78966903694,36006.371633543,36006.371633543,-2363.763114480741,-2363.763114480741,-2363.763114480741,-121.38056120057512,-121.38056120057512,-121.38056120057512,-2242.382553280166,-2242.382553280166,-2242.382553280166,0.0,0.0,0.0,33642.60851906226
2014-11-29,36009.710032296825,36409.61579116965,45433.60709569085,36009.710032296825,36009.710032296825,4924.360528516165,4924.360528516165,4924.360528516165,7159.29441047119,7159.29441047119,7159.29441047119,-2234.933881955025,-2234.933881955025,-2234.933881955025,0.0,0.0,0.0,40934.070560812994
2014-11-30,36013.04843105064,36642.432838918234,45009.5223368614,36013.04843105064,36013.04843105064,4529.523524854171,4529.523524854171,4529.523524854171,6753.26314608259,6753.26314608259,6753.26314608259,-2223.739621228419,-2223.739621228419,-2223.739621228419,0.0,0.0,0.0,40542.571955904816
2014-12-01,36016.38682980447,27843.760626137893,36878.177384109025,36016.38682980447,36016.38682980447,-3634.4236933813627,-3634.4236933813627,-3634.4236933813627,-1424.2972995537061,-1424.2972995537061,-1424.2972995537061,-2210.1263938276566,-2210.1263938276566,-2210.1263938276566,0.0,0.0,0.0,32381.963136423106
2014-12-02,36019.725228558294,25410.593081713843,33878.1135681689,36019.725228558294,36019.725228558294,-6154.819778544814,-6154.819778544814,-6154.819778544814,-3959.3556555557216,-3959.3556555557216,-3959.3556555557216,-2195.4641229890917,-2195.4641229890917,-2195.4641229890917,0.0,0.0,0.0,29864.90545001348
2014-12-03,36023.06362731211,25080.923137309204,33848.888546992464,36023.06362731211,36023.06362731211,-6458.226691509789,-6458.226691509789,-6458.226691509789,-4277.103578949016,-4277.103578949016,-4277.103578949016,-2181.123112560773,-2181.123112560773,-2181.123112560773,0.0,0.0,0.0,29564.836935802323
2014-12-04,36026.40202606594,25342.660730482545,34087.06822400277,36026.40202606594,36026.40202606594,-6298.85151248349,-6298.85151248349,-6298.85151248349,-4130.420461287504,-4130.420461287504,-4130.420461287504,-2168.431051195987,-2168.431051195987,-2168.431051195987,0.0,0.0,0.0,29727.55051358245
2014-12-05,36029.740424819756,29664.22217732379,38110.215099061825,36029.740424819756,36029.740424819756,-2280.0117935356084,-2280.0117935356084,-2280.0117935356084,-121.3805612096327,-121.3805612096327,-121.3805612096327,-2158.6312323259754,-2158.6312323259754,-2158.6312323259754,0.0,0.0,0.0,33749.728631284146
2014-12-06,36033.07882357358,36875.66960083289,45734.06417629561,36033.07882357358,36033.07882357358,5006.451166432806,5006.451166432806,5006.451166432806,7159.294410474165,7159.294410474165,7159.294410474165,-2152.8432440413576,-2152.8432440413576,-2152.8432440413576,0.0,0.0,0.0,41039.529990006384
2014-12-07,36036.41722232741,36136.12798820088,45202.386663048055,36036.41722232741,36036.41722232741,4601.2358378162835,4601.2358378162835,4601.2358378162835,6753.263146076728,6753.263146076728,6753.263146076728,-2152.0273082604454,-2152.0273082604454,-2152.0273082604454,0.0,0.0,0.0,40637.65306014369
2014-12-08,36039.755621081225,28162.38648549179,36817.97499811183,36039.755621081225,36039.755621081225,-3581.2506384487283,-3581.2506384487283,-3581.2506384487283,-1424.2972995587875,-1424.2972995587875,-1424.2972995587875,-2156.9533388899404,-2156.9533388899404,-2156.9533388899404,0.0,0.0,0.0,32458.504982632498
2014-12-09,36043.09401983505,25364.324968189107,34005.462732979344,36043.09401983505,36043.09401983505,-6127.531302957503,-6127.531302957503,-6127.531302957503,-3959.3556555559207,-3959.3556555559207,-3959.3556555559207,-2168.1756474015824,-2168.1756474015824,-2168.1756474015824,0.0,0.0,0.0,29915.562716877546
2014-12-10,36046.43241858887,25385.00771511072,33684.123652499984,36046.43241858887,36046.43241858887,-6463.117634536944,-6463.117634536944,-6463.117634536944,-4277.103578949875,-4277.103578949875,-4277.103578949875,-2186.0140555870694,-2186.0140555870694,-2186.0140555870694,0.0,0.0,0.0,29583.314784051923
2014-12-11,36049.770817342694,25437.235275007442,34359.9412147805,36049.770817342694,36049.770817342694,-6340.96244554228,-6340.96244554228,-6340.96244554228,-4130.420461291359,-4130.420461291359,-4130.420461291359,-2210.5419842509204,-2210.5419842509204,-2210.5419842509204,0.0,0.0,0.0,29708.808371800413
2014-12-12,36053.10921609652,29408.247181314255,37943.680097850556,36053.10921609652,36053.10921609652,-2362.9624401434057,-2362.9624401434057,-2362.9624401434057,-121.38056120353566,-121.38056120353566,-121.38056120353566,-2241.5818789398704,-2241.5818789398704,-2241.5818789398704,0.0,0.0,0.0,33690.146775953115
2014-12-13,36056.447614850345,36474.86675070867,45602.7403953386,36056.447614850345,36056.447614850345,4880.586294813102,4880.586294813102,4880.586294813102,7159.294410477139,7159.294410477139,7159.294410477139,-2278.7081156640365,-2278.7081156640365,-2278.7081156640365,0.0,0.0,0.0,40937.03390966345
2014-12-14,36059.78601360416,36085.49212035452,45024.30837921959,36059.78601360416,36059.78601360416,4432.005838675279,4432.005838675279,4432.005838675279,6753.263146072666,6753.263146072666,6753.263146072666,-2321.2573073973863,-2321.2573073973863,-2321.2573073973863,0.0,0.0,0.0,40491.79185227944
2014-12-15,36063.12441235799,27591.31801761445,36551.8418394565,36063.12441235799,36063.12441235799,-3792.643012107395,-3792.643012107395,-3792.643012107395,-1424.2972995630696,-1424.2972995630696,-1424.2972995630696,-2368.345712544325,-2368.345712544325,-2368.345712544325,0.0,0.0,0.0,32270.481400250595
2014-12-16,36066.46281111181,25259.356159391034,33844.97493989055,36066.46281111181,36066.46281111181,-6378.248891563947,-6378.248891563947,-6378.248891563947,-3959.3556555554,-3959.3556555554,-3959.3556555554,-2418.8932360085464,-2418.8932360085464,-2418.8932360085464,0.0,0.0,0.0,29688.21391954786
2014-12-17,36069.80120986563,24932.13443951395,33770.48107686925,36069.80120986563,36069.80120986563,-6748.7568971718,-6748.7568971718,-6748.7568971718,-4277.103578949694,-4277.103578949694,-4277.103578949694,-2471.653318222107,-2471.653318222107,-2471.653318222107,0.0,0.0,0.0,29321.044312693833
2014-12-18,36073.13960861946,25017.20749267142,33796.79217522581,36073.13960861946,36073.13960861946,-6655.668294530003,-6655.668294530003,-6655.668294530003,-4130.420461288998,-4130.420461288998,-4130.420461288998,-2525.247833241005,-2525.247833241005,-2525.247833241005,0.0,0.0,0.0,29417.471314089456
2014-12-19,36076.478007373276,28980.568305934114,37576.963939465655,36076.478007373276,36076.478007373276,-2699.5865301311565,-2699.5865301311565,-2699.5865301311565,-121.38056120998682,-121.38056120998682,-121.38056120998682,-2578.2059689211696,-2578.2059689211696,-2578.2059689211696,0.0,0.0,0.0,33376.89147724212
2014-12-20,36079.8164061271,36217.98387385478,44856.21026012975,36079.8164061271,36079.8164061271,4530.288465875921,4530.288465875921,4530.288465875921,7159.294410480114,7159.294410480114,7159.294410480114,-2629.005944604192,-2629.005944604192,-2629.005944604192,0.0,0.0,0.0,40610.10487200302
2014-12-21,36083.15480488092,35942.42735523735,44721.22835338173,36083.15480488092,36083.15480488092,4077.144807973879,4077.144807973879,4077.144807973879,6753.263146079117,6753.263146079117,6753.263146079117,-2676.118338105238,-2676.118338105238,-2676.118338105238,0.0,0.0,0.0,40160.2996128548
2014-12-22,36086.493203634745,27997.44423493928,36557.94064739024,36086.493203634745,36086.493203634745,-4142.34704612,-4142.34704612,-4142.34704612,-1424.2972995554594,-1424.2972995554594,-1424.2972995554594,-2718.0497465645412,-2718.0497465645412,-2718.0497465645412,0.0,0.0,0.0,31944.146157514744
2014-12-23,36089.83160238857,25067.357014844456,33648.78937469142,36089.83160238857,36089.83160238857,-6712.741151780698,-6712.741151780698,-6712.741151780698,-3959.3556555559803,-3959.3556555559803,-3959.3556555559803,-2753.385496224716,-2753.385496224716,-2753.385496224716,0.0,0.0,0.0,29377.090450607873
2014-12-24,36093.17000114239,24801.1339407883,33511.250273963975,36093.17000114239,36093.17000114239,-7057.9337236697975,-7057.9337236697975,-7057.9337236697975,-4277.103578949511,-4277.103578949511,-4277.103578949511,-2780.8301447202866,-2780.8301447202866,-2780.8301447202866,0.0,0.0,0.0,29035.23627747259
2014-12-25,36096.508399896215,24548.380650658157,33570.79950509642,36096.508399896215,36096.508399896215,-6929.665046384031,-6929.665046384031,-6929.665046384031,-4130.420461288886,-4130.420461288886,-4130.420461288886,-2799.244585095145,-2799.244585095145,-2799.244585095145,0.0,0.0,0.0,29166.843353512184
2014-12-26,36099.84679865004,28938.82160032593,37303.906534263864,36099.84679865004,36099.84679865004,-2929.059222786923,-2929.059222786923,-2929.059222786923,-121.38056122164964,-121.38056122164964,-121.38056122164964,-2807.678661565273,-2807.678661565273,-2807.678661565273,0.0,0.0,0.0,33170.78757586312
2014-12-27,36103.18519740386,36214.24836243629,44890.38083115063,36103.18519740386,36103.18519740386,4353.896070492128,4353.896070492128,4353.896070492128,7159.29441047581,7159.29441047581,7159.29441047581,-2805.3983399836816,-2805.3983399836816,-2805.3983399836816,0.0,0.0,0.0,40457.081267895985
2014-12-28,36106.523596157684,35447.2809000834,44524.09131008773,36106.523596157684,36106.523596157684,3961.3565089604094,3961.3565089604094,3961.3565089604094,6753.263146075056,6753.263146075056,6753.263146075056,-2791.9066371146464,-2791.9066371146464,-2791.9066371146464,0.0,0.0,0.0,40067.88010511809
2014-12-29,36109.8619949115,27758.43461212656,36590.10528610658,36109.8619949115,36109.8619949115,-4191.254996953466,-4191.254996953466,-4191.254996953466,-1424.29729955974,-1424.29729955974,-1424.29729955974,-2766.957697393725,-2766.957697393725,-2766.957697393725,0.0,0.0,0.0,31918.606997958035
2014-12-30,36113.20039366533,25013.095899672528,33551.99627584896,36113.20039366533,36113.20039366533,-6689.919263938428,-6689.919263938428,-6689.919263938428,-3959.3556555558416,-3959.3556555558416,-3959.3556555558416,-2730.563608382587,-2730.563608382587,-2730.563608382587,0.0,0.0,0.0,29423.2811297269
2014-12-31,36116.53879241915,25046.709115663638,33710.93468505755,36116.53879241915,36116.53879241915,-6960.097339574138,-6960.097339574138,-6960.097339574138,-4277.103578949331,-4277.103578949331,-4277.103578949331,-2682.9937606248063,-2682.9937606248063,-2682.9937606248063,0.0,0.0,0.0,29156.441452845014
2015-01-01,36119.87719117297,24792.160221089613,33616.24110754006,36119.87719117297,36119.87719117297,-6755.18723903608,-6755.18723903608,-6755.18723903608,-4130.420461288242,-4130.420461288242,-4130.420461288242,-2624.766777747838,-2624.766777747838,-2624.766777747838,0.0,0.0,0.0,29364.68995213689
2015-01-02,36123.2155899268,29095.1012033477,37789.022173602105,36123.2155899268,36123.2155899268,-2678.015823138353,-2678.015823138353,-2678.015823138353,-121.3805612155542,-121.3805612155542,-121.3805612155542,-2556.6352619227987,-2556.6352619227987,-2556.6352619227987,0.0,0.0,0.0,33445.19976678844
2015-01-03,36126.55398868062,36355.078704676685,45453.84826833367,36126.55398868062,36126.55398868062,4679.730598740911,4679.730598740911,4679.730598740911,7159.294410476336,7159.294410476336,7159.294410476336,-2479.5638117354265,-2479.5638117354265,-2479.5638117354265,0.0,0.0,0.0,40806.284587421535
2015-01-04,36129.89238743444,36344.72870659978,45119.75752192149,36129.89238743444,36129.89238743444,4358.562178189522,4358.562178189522,4358.562178189522,6753.263146070994,6753.263146070994,6753.263146070994,-2394.700967881472,-2394.700967881472,-2394.700967881472,0.0,0.0,0.0,40488.454565623964
2015-01-05,36133.230786188265,28036.728950242265,36725.35049286671,36133.230786188265,36133.230786188265,-3727.6432205890396,-3727.6432205890396,-3727.6432205890396,-1424.2972995521304,-1424.2972995521304,-1424.2972995521304,-2303.3459210369087,-2303.3459210369087,-2303.3459210369087,0.0,0.0,0.0,32405.587565599228
2015-01-06,36136.569184942084,25731.682000059573,34183.906109315845,36136.569184942084,36136.569184942084,-6166.266626069774,-6166.266626069774,-6166.266626069774,-3959.3556555553205,-3959.3556555553205,-3959.3556555553205,-2206.9109705144533,-2206.9109705144533,-2206.9109705144533,0.0,0.0,0.0,29970.30255887231
2015-01-07,36139.90758369591,25297.922367416042,33972.91166717458,36139.90758369591,36139.90758369591,-6383.984426293138,-6383.984426293138,-6383.984426293138,-4277.10357895019,-4277.10357895019,-4277.10357895019,-2106.8808473429476,-2106.8808473429476,-2106.8808473429476,0.0,0.0,0.0,29755.923157402773
2015-01-08,36143.245982449735,25800.543146376815,34284.09273617695,36143.245982449735,36143.245982449735,-6135.190568837645,-6135.190568837645,-6135.190568837645,-4130.42046128813,-4130.42046128813,-4130.42046128813,-2004.770107549515,-2004.770107549515,-2004.770107549515,0.0,0.0,0.0,30008.05541361209
2015-01-09,36146.58438120355,29530.98645359347,38070.21577054777,36146.58438120355,36146.58438120355,-2023.460419172758,-2023.460419172758,-2023.460419172758,-121.38056121206472,-121.38056121206472,-121.38056121206472,-1902.0798579606935,-1902.0798579606935,-1902.0798579606935,0.0,0.0,0.0,34123.1239620308
2015-01-10,36149.92277995738,37079.05769329468,45862.1368405406,36149.92277995738,36149.92277995738,5359.039314345071,5359.039314345071,5359.039314345071,7159.294410481759,7159.294410481759,7159.294410481759,-1800.255096136687,-1800.255096136687,-1800.255096136687,0.0,0.0,0.0,41508.96209430245
2015-01-11,36153.261178711204,36711.289832795796,45429.95200054818,36153.261178711204,36153.261178711204,5052.619218529554,5052.619218529554,5052.619218529554,6753.263146066932,6753.263146066932,6753.263146066932,-1700.6439275373777,-1700.6439275373777,-1700.6439275373777,0.0,0.0,0.0,41205.880397240755
2015-01-12,36156.59957746502,28852.675367797507,37531.20405995017,36156.59957746502,36156.59957746502,-3028.757166796112,-3028.757166796112,-3028.757166796112,-1424.2972995429204,-1424.2972995429204,-1424.2972995429204,-1604.4598672531915,-1604.4598672531915,-1604.4598672531915,0.0,0.0,0.0,33127.84241066891
2015-01-13,36159.93797621885,26668.652382976295,35103.039787648806,36159.93797621885,36159.93797621885,-5472.103997837063,-5472.103997837063,-5472.103997837063,-3959.3556555555406,-3959.3556555555406,-3959.3556555555406,-1512.7483422815217,-1512.7483422815217,-1512.7483422815217,0.0,0.0,0.0,30687.833978381786
2015-01-14,36163.27637497267,26078.509004493968,34700.029758475874,36163.27637497267,36163.27637497267,-5703.461965011368,-5703.461965011368,-5703.461965011368,-4277.103578948559,-4277.103578948559,-4277.103578948559,-1426.3583860628103,-1426.3583860628103,-1426.3583860628103,0.0,0.0,0.0,30459.814409961306
2015-01-15,36166.61477372649,26412.30560906135,34904.939221571614,36166.61477372649,36166.61477372649,-5476.3408247776715,-5476.3408247776715,-5476.3408247776715,-4130.420461288019,-4130.420461288019,-4130.420461288019,-1345.920363489652,-1345.920363489652,-1345.920363489652,0.0,0.0,0.0,30690.27394894882
2015-01-16,36169.95317248032,30573.99560099295,39009.17310666448,36169.95317248032,36169.95317248032,-1393.2109475910695,-1393.2109475910695,-1393.2109475910695,-121.38056120336091,-121.38056120336091,-121.38056120336091,-1271.8303863877086,-1271.8303863877086,-1271.8303863877086,0.0,0.0,0.0,34776.74222488925
2015-01-17,36173.291571234135,37921.91618815903,46681.39286665643,36173.291571234135,36173.291571234135,5955.05252871286,5955.05252871286,5955.05252871286,7159.294410477455,7159.294410477455,7159.294410477455,-1204.2418817645955,-1204.2418817645955,-1204.2418817645955,0.0,0.0,0.0,42128.344099947
2015-01-18,36176.62996998796,37374.53519289806,46396.315559833594,36176.62996998796,36176.62996998796,5610.198582304159,5610.198582304159,5610.198582304159,6753.263146073383,6753.263146073383,6753.263146073383,-1143.0645637692237,-1143.0645637692237,-1143.0645637692237,0.0,0.0,0.0,41786.82855229212
2015-01-19,36179.968368741786,28936.76731863289,38155.99517444141,36179.968368741786,36179.968368741786,-2512.2681410298615,-2512.2681410298615,-2512.2681410298615,-1424.2972995480015,-1424.2972995480015,-1424.2972995480015,-1087.97084148186,-1087.97084148186,-1087.97084148186,0.0,0.0,0.0,33667.700227711925
2015-01-20,36183.306767495604,26710.68931758279,35723.501367059944,36183.306767495604,36183.306767495604,-4997.765130376995,-4997.765130376995,-4997.765130376995,-3959.3556555554014,-3959.3556555554014,-3959.3556555554014,-1038.4094748215934,-1038.4094748215934,-1038.4094748215934,0.0,0.0,0.0,31185.541637118607
2015-01-21,36191.11173603569,26445.482413445952,35091.054196139434,36191.11173603569,36191.11173603569,-5270.729655390366,-5270.729655390366,-5270.729655390366,-4277.103578949827,-4277.103578949827,-4277.103578949827,-993.626076440539,-993.626076440539,-993.626076440539,0.0,0.0,0.0,30920.382080645322
2015-01-22,36198.916704575764,26521.44251546872,35562.3108809623,36198.916704575764,36198.916704575764,-5083.110316062823,-5083.110316062823,-5083.110316062823,-4130.420461293593,-4130.420461293593,-4130.420461293593,-952.6898547692293,-952.6898547692293,-952.6898547692293,0.0,0.0,0.0,31115.80638851294
2015-01-23,36206.72167311584,30993.01706060034,39553.6537728242,36206.72167311584,36206.72167311584,-1035.9063695695022,-1035.9063695695022,-1035.9063695695022,-121.3805612150253,-121.3805612150253,-121.3805612150253,-914.5258083544769,-914.5258083544769,-914.5258083544769,0.0,0.0,0.0,35170.81530354634
2015-01-24,36214.52664165592,38180.88286632128,47014.74903700347,36214.52664165592,36214.52664165592,6281.342990815931,6281.342990815931,6281.342990815931,7159.294410480429,7159.294410480429,7159.294410480429,-877.9514196644976,-877.9514196644976,-877.9514196644976,0.0,0.0,0.0,42495.86963247185
2015-01-25,36222.331610196,37785.51091021482,46675.92819433585,36222.331610196,36222.331610196,5911.546383644825,5911.546383644825,5911.546383644825,6753.263146071122,6753.263146071122,6753.263146071122,-841.7167624262975,-841.7167624262975,-841.7167624262975,0.0,0.0,0.0,42133.877993840826
2015-01-26,36230.13657873608,29769.324729887514,38293.846158495864,36230.13657873608,36230.13657873608,-2228.844133742076,-2228.844133742076,-2228.844133742076,-1424.2972995530831,-1424.2972995530831,-1424.2972995530831,-804.5468341889929,-804.5468341889929,-804.5468341889929,0.0,0.0,0.0,34001.292444994004
2015-01-27,36237.94154727616,26890.16239829512,35691.61866694195,36237.94154727616,36237.94154727616,-4724.540513763437,-4724.540513763437,-4724.540513763437,-3959.355655555982,-3959.355655555982,-3959.355655555982,-765.184858207455,-765.184858207455,-765.184858207455,0.0,0.0,0.0,31513.401033512724
2015-01-28,36245.74651581624,27193.392366940512,35815.126189469534,36245.74651581624,36245.74651581624,-4999.538846803754,-4999.538846803754,-4999.538846803754,-4277.103578950685,-4277.103578950685,-4277.103578950685,-722.4352678530688,-722.4352678530688,-722.4352678530688,0.0,0.0,0.0,31246.207669012485
2015-01-29,36253.55148435632,27009.28477745709,36063.1170618927,36253.55148435632,36253.55148435632,-4805.62555481552,-4805.62555481552,-4805.62555481552,-4130.420461291232,-4130.420461291232,-4130.420461291232,-675.2050935242892,-675.2050935242892,-675.2050935242892,0.0,0.0,0.0,31447.9259295408
2015-01-30,36261.3564528964,30727.33583590478,39847.9923723754,36261.3564528964,36261.3564528964,-743.923077428636,-743.923077428636,-743.923077428636,-121.38056120892824,-121.38056120892824,-121.38056120892824,-622.5425162197077,-622.5425162197077,-622.5425162197077,0.0,0.0,0.0,35517.433375467765
2015-01-31,36269.16142143648,38351.69417288372,47093.30728229739,36269.16142143648,36269.16142143648,6595.622978207351,6595.622978207351,6595.622978207351,7159.294410485852,7159.294410485852,7159.294410485852,-563.6714322784998,-563.6714322784998,-563.6714322784998,0.0,0.0,0.0,42864.78439964383
2015-02-01,36276.96638997656,38235.39853458965,46288.36157109049,36276.96638997656,36276.96638997656,6255.2421581495,6255.2421581495,6255.2421581495,6753.263146077573,6753.263146077573,6753.263146077573,-498.0209879280728,-498.0209879280728,-498.0209879280728,0.0,0.0,0.0,42532.20854812606
2015-02-02,36284.771358516635,29705.409939798712,38887.7393956711,36284.771358516635,36284.771358516635,-1849.5464864284006,-1849.5464864284006,-1849.5464864284006,-1424.2972995446733,-1424.2972995446733,-1424.2972995446733,-425.2491868837275,-425.2491868837275,-425.2491868837275,0.0,0.0,0.0,34435.224872088234
2015-02-03,36292.57632705672,27605.25719216978,36312.22750144508,36292.57632705672,36292.57632705672,-4304.61550066028,-4304.61550066028,-4304.61550066028,-3959.355655555461,-3959.355655555461,-3959.355655555461,-345.25984510481845,-345.25984510481845,-345.25984510481845,0.0,0.0,0.0,31987.96082639644
2015-02-04,36300.381295596795,27528.76228532724,36348.12554608289,36300.381295596795,36300.381295596795,-4535.315937884166,-4535.315937884166,-4535.315937884166,-4277.103578950504,-4277.103578950504,-4277.103578950504,-258.2123589336614,-258.2123589336614,-258.2123589336614,0.0,0.0,0.0,31765.06535771263
2015-02-05,36308.18626413688,27415.503685659507,36408.19683307963,36308.18626413688,36308.18626413688,-4294.944421936592,-4294.944421936592,-4294.944421936592,-4130.42046129112,-4130.42046129112,-4130.42046129112,-164.52396064547278,-164.52396064547278,-164.52396064547278,0.0,0.0,0.0,32013.24184220029
2015-02-06,36315.991232676955,31864.937849028218,40495.4113534757,36315.991232676955,36315.991232676955,-186.24491407294207,-186.24491407294207,-186.24491407294207,-121.38056120283322,-121.38056120283322,-121.38056120283322,-64.86435287010885,-64.86435287010885,-64.86435287010885,0.0,0.0,0.0,36129.74631860401
2015-02-07,36323.79620121703,39410.24723560201,47955.94531450727,36323.79620121703,36323.79620121703,7199.151576400291,7199.151576400291,7199.151576400291,7159.294410486378,7159.294410486378,7159.294410486378,39.85716591391249,39.85716591391249,39.85716591391249,0.0,0.0,0.0,43522.94777761732
2015-02-08,36331.601169757116,38912.48793211563,48018.83334017099,36331.601169757116,36331.601169757116,6901.774901067591,6901.774901067591,6901.774901067591,6753.263146087626,6753.263146087626,6753.263146087626,148.511754979964,148.511754979964,148.511754979964,0.0,0.0,0.0,43233.37607082471
2015-02-09,36339.40613829719,30808.211087679843,39686.13227524221,36339.40613829719,36339.40613829719,-1164.519573560021,-1164.519573560021,-1164.519573560021,-1424.2972995489552,-1424.2972995489552,-1424.2972995489552,259.77772598893426,259.77772598893426,259.77772598893426,0.0,0.0,0.0,35174.88656473717
2015-02-10,36347.211106837276,28550.42357996707,37315.354229575474,36347.211106837276,36347.211106837276,-3587.1825077305343,-3587.1825077305343,-3587.1825077305343,-3959.35565555568,-3959.35565555568,-3959.35565555568,372.173147825146,372.173147825146,372.173147825146,0.0,0.0,0.0,32760.028599106743
2015-02-11,36355.01607537735,28258.636468775676,37178.0528477771,36355.01607537735,36355.01607537735,-3793.010119908645,-3793.010119908645,-3793.010119908645,-4277.103578951771,-4277.103578951771,-4277.103578951771,484.0934590431263,484.0934590431263,484.0934590431263,0.0,0.0,0.0,32562.005955468707
